dataset	nb_rows	column	value	type	nb_levels	is_row	description	controlled_term	units	term_url
ds002848	5	sex	male	n/a	0	False	n/a	n/a	n/a	n/a
ds002862	71	participant_id	n/a	object	71	True	n/a	nb:ParticipantID	n/a	n/a
ds002862	71	age	n/a	int64	4	True	age of the participant	n/a	n/a	n/a
ds002862	71	sex	n/a	object	2	True	sex of the participant	nb:Sex	n/a	n/a
ds002862	71	sex	M	n/a	0	False	male	n/a	n/a	n/a
ds002862	71	sex	F	n/a	0	False	female	n/a	n/a	n/a
ds002862	71	group	n/a	object	3	True	group	n/a	n/a	n/a
ds002862	71	group	DL	n/a	0	False	Dyslexia	n/a	n/a	n/a
ds002862	71	group	SpD	n/a	0	False	Spelling Disorder	n/a	n/a	n/a
ds002862	71	group	TD	n/a	0	False	Control	n/a	n/a	n/a
ds002872	39	participant_id	n/a	object	39	True	anonymized, BIDS compatible identification	nb:ParticipantID	n/a	n/a
ds002872	39	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds002872	39	sex	M	n/a	0	False	Male	n/a	n/a	n/a
ds002872	39	sex	F	n/a	0	False	Female	n/a	n/a	n/a
ds002872	39	age	n/a	int64	18	True	Age of the subject at time of scan with 3 digits	n/a	n/a	n/a
ds002878	35	participant_id	n/a	object	35	True	n/a	nb:ParticipantID	n/a	n/a
ds002878	35	age	n/a	int64	16	True	age of the participant	n/a	n/a	n/a
ds002878	35	sex	n/a	object	1	True	sex of the participant	nb:Sex	n/a	n/a
ds002878	35	sex	M	n/a	0	False	male	n/a	n/a	n/a
ds002878	35	sex	F	n/a	0	False	female	n/a	n/a	n/a
ds002878	35	group	n/a	object	1	True	membership of participant	n/a	n/a	n/a
ds002878	35	group	soccer	n/a	0	False	actively playing soccer for at least 10 years 	n/a	n/a	n/a
ds002878	35	svt	n/a	float64	27	True	standardized video task in soccer	n/a	n/a	n/a
ds002878	35	soccer_exp	n/a	int64	18	True	soccer experience	n/a	n/a	n/a
ds002879	32	participant_id	n/a	object	32	True	n/a	nb:ParticipantID	n/a	n/a
ds002879	32	shifted_dob	n/a	datetime64[ns]	31	True	Date of birth shifted randomly across subjects but consistantly within subjects to protect subject privacy	n/a	n/a	n/a
ds002879	32	age	n/a	float64	30	True	Age at first study session	n/a	n/a	n/a
ds002879	32	sex	n/a	int64	2	True	Sex of participants	nb:Sex	n/a	n/a
ds002879	32	race	n/a	int64	3	True	How would you describe yourself?	n/a	n/a	n/a
ds002879	32	ethnicity	n/a	int64	1	True	Ethnicity of participants	n/a	n/a	n/a
ds002879	32	WJ-III_WordID_StS	n/a	float64	18	True	Woodcock Johnson III Tests of Achievement - Letter-Word Identification subtest standard score	n/a	n/a	n/a
ds002879	32	WJ-III_WA_StS	n/a	float64	13	True	Woodcock Johnson III Tests of Achievement - Word Attack subtest standard score	n/a	n/a	n/a
ds002879	32	AANonWord_run-01_date	n/a	datetime64[ns]	26	True	Shifted date of aquistion of AANonWord_run-01. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a
ds002879	32	AANonWord_run-02_date	n/a	datetime64[ns]	26	True	Shifted date of aquistion of AANonWord_run-02. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a
ds002879	32	AAWord_run-01_date	n/a	datetime64[ns]	26	True	AShifted date of aquistion of AAWord_run-01. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a
ds002879	32	AAWord_run-02_date	n/a	datetime64[ns]	26	True	Shifted date of aquistion of AAWord_run-02. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a
ds002879	32	T1w_date	n/a	datetime64[ns]	32	True	Shifted date of aquistion of T1w image	n/a	n/a	n/a
ds002879	32	VVNonWord_run-01_date	n/a	datetime64[ns]	31	True	Shifted date of aquistion of VVNonWord_run-01. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a
ds002879	32	VVNonWord_run-02_date	n/a	datetime64[ns]	31	True	Shifted date of aquistion of VVNonWord_run-02. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a
ds002879	32	VVWord_run-01_date	n/a	datetime64[ns]	31	True	Shifted date of aquistion of VVWord_run-01. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a
ds002879	32	VVWord_run-02_date	n/a	datetime64[ns]	31	True	Shifted date of aquistion of VVWord_run-02. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a
ds002886	56	participant_id	n/a	object	56	True	n/a	nb:ParticipantID	n/a	n/a
ds002886	56	age_ses-T1	n/a	float64	52	True	n/a	n/a	n/a	n/a
ds002886	56	age_ses-T2	n/a	float64	46	True	n/a	n/a	n/a	n/a
ds002886	56	sex	n/a	int64	2	True	Sex of participants	nb:Sex	n/a	n/a
ds002886	56	handedness	n/a	int64	1	True	Left or Right-Handed	n/a	n/a	n/a
ds002886	56	T1w_date	n/a	datetime64[ns]	55	True	Shifted date of aquistion of T1w image	n/a	n/a	n/a
ds002886	56	Syllogisms_run-01_date	n/a	datetime64[ns]	50	True	Shifted date of aquistion of Syllogisms_run-01. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a
ds002886	56	Syllogisms_run-02_date	n/a	datetime64[ns]	49	True	Shifted date of aquistion of Syllogisms_run-02. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a
ds002886	56	Transitive_run-01_date	n/a	datetime64[ns]	44	True	Shifted date of aquistion of Transitive_run-01. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a
ds002886	56	Transitive_run-02_date	n/a	datetime64[ns]	49	True	Shifted date of aquistion of Transitive_run-02. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a
ds002886	56	race	n/a	float64	6	True	How would you describe yourself?	n/a	n/a	n/a
ds002886	56	ethnicity	n/a	int64	3	True	Ethnicity of participants	n/a	n/a	n/a
ds002894	18	participant_id	n/a	object	18	True	n/a	nb:ParticipantID	n/a	n/a
ds002894	18	kept	n/a	object	2	True	Whether the participant's data is kept for fMRI analyses. The perfomance on the probe detection task (maintask) must be above 80% correct	n/a	n/a	n/a
ds002894	18	kept	ok	n/a	0	False	included	n/a	n/a	n/a
ds002894	18	kept	no	n/a	0	False	rejected	n/a	n/a	n/a
ds002896	38	participant_id	n/a	object	38	True	ID in the bids architecture	nb:ParticipantID	n/a	n/a
ds002896	38	AGE	n/a	int64	24	True	AGE of participants in years	n/a	n/a	n/a
ds002896	38	HEARING LOSS	n/a	int64	20	True	Levels of hearing loss in all participants in decibels	n/a	n/a	n/a
ds002896	38	THI	n/a	int64	13	True	THI scores indicating severity of tinnitus	n/a	n/a	n/a
ds002896	38	DURATION of TINNITUS	n/a	float64	12	True	Duration of tinnitus since initial onset in years	n/a	n/a	n/a
ds002896	38	CONTROLS	n/a	int64	2	True	Non null indicates control participants	n/a	n/a	n/a
ds002896	38	TINNITUS PARTICIPANTS	n/a	int64	2	True	Non null indicates tinnitus participants	n/a	n/a	n/a
ds002898	27	participant_id	n/a	object	27	True	n/a	nb:ParticipantID	n/a	n/a
ds002898	27	age	n/a	int64	6	True	age of the participant	n/a	n/a	n/a
ds002898	27	sex	n/a	object	2	True	sex of the participant as reported by the participant	nb:Sex	n/a	n/a
ds002898	27	sex	M	n/a	0	False	male	n/a	n/a	n/a
ds002898	27	sex	F	n/a	0	False	female	n/a	n/a	n/a
ds002898	27	handedness	n/a	object	1	True	handedness of the participant as reported by the participant	n/a	n/a	n/a
ds002898	27	handedness	L	n/a	0	False	left	n/a	n/a	n/a
ds002898	27	handedness	R	n/a	0	False	right	n/a	n/a	n/a
ds002898	27	education_years	n/a	int64	6	True	years of education calculated as formal education of 6 months or more. Starts from the first year of primary/elementary school onwards. Note that Australian education system includes 13 years of school: 7 years primary/elementary 6 years high school.	n/a	n/a	n/a
ds002898	27	education_specify	n/a	object	5	True	the highest level of formal education completed (i.e., does not include uncompleted education or education currently undertaken). In Australia, 'technical school' is education undertaken in the TAFE/vocational education sector	n/a	n/a	n/a
ds002898	27	education_specify	pre uni foundation year	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	education_specify	certificate III - technical school	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	education_specify	high school	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	education_specify	diploma - technical school	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	education_specify	french high school	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	efl	n/a	yes_no	2	True	English as first language	n/a	n/a	n/a
ds002898	27	first_language	n/a	object	8	True	First language spoken	n/a	n/a	n/a
ds002898	27	first_language	hindi	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	first_language		n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	first_language	tamil	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	first_language	indian dialect gujarati	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	first_language	russian	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	first_language	cantonese	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	first_language	chinese	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	first_language	french	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	visual_impairment	n/a	yes_no	2	True	any kind of vision impairment including wearing reading glasses (self reported)	n/a	n/a	n/a
ds002898	27	visual_impairment_specify	n/a	object	6	True	description of visual impairment	n/a	n/a	n/a
ds002898	27	visual_impairment_specify		n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	visual_impairment_specify	glasses	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	visual_impairment_specify	glasses long distance	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	visual_impairment_specify	reading glasses	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	visual_impairment_specify	contact lenses	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	visual_impairment_specify	difficulty with contrast at night	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	mental_illness_history	n/a	yes_no	2	True	self report of whether the person has had a current or past Axis I psychiatric condition	n/a	n/a	n/a
ds002898	27	mental_illness_history_specify	n/a	object	2	True	diagnosis or treatment Whether the person has received a diagnosis for any Axis I psychiatric condition	n/a	n/a	n/a
ds002898	27	mental_illness_history_specify		n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	mental_illness_history_specify	depressed period no diagnosis	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	cardiovascular_disease	n/a	yes_no	1	True	history of cadiovascular disease	n/a	n/a	n/a
ds002898	27	diabetes	n/a	yes_no	1	True	history of diabetes	n/a	n/a	n/a
ds002898	27	regular_medication	n/a	yes_no	2	True	Regular medication	n/a	n/a	n/a
ds002898	27	regular_medication_specify	n/a	object	4	True	Description of regular medication	n/a	n/a	n/a
ds002898	27	regular_medication_specify	pill	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	regular_medication_specify	fluxotide 100mg 	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	regular_medication_specify	iron	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	regular_medication_specify		n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	current_smoker	n/a	yes_no	2	True	Currently smoking	n/a	n/a	n/a
ds002898	27	current_smoker_specify	n/a	object	3	True	Description of current smoking habit	n/a	n/a	n/a
ds002898	27	current_smoker_specify	once a month 2-3	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	current_smoker_specify		n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	current_smoker_specify	yes 2-3 per day	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	previous_smoker	n/a	yes_no	2	True	Previous smoking	n/a	n/a	n/a
ds002898	27	previous_smoker_specify	n/a	object	12	True	Description of previous smoking habit	n/a	n/a	n/a
ds002898	27	previous_smoker_specify	once a couple of months ago	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	previous_smoker_specify		n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	previous_smoker_specify	never	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	previous_smoker_specify	yes 2-3 cigarettes per day	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	previous_smoker_specify	once	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	previous_smoker_specify	yes- monthly when drinking with friends	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	previous_smoker_specify	once 2 months ago	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	previous_smoker_specify	yes-1 per 6 months	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	previous_smoker_specify	once ever	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	previous_smoker_specify	10 cigarettes over life	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	previous_smoker_specify	2 years now	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	previous_smoker_specify	yes once or twice	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	alcohol_consumption	n/a	yes_no	2	True	Self report a lcohol consumption.	n/a	n/a	n/a
ds002898	27	alcolhol_drinking_days	n/a	float64	7	True	Includes number of days per week/month the person drinks	n/a	n/a	n/a
ds002898	27	alcohol_number_drinks	n/a	float64	8	True	Number average number of standard drinks per drinking session	n/a	n/a	n/a
ds002898	27	alcohol_notes	n/a	object	5	True	Description of alcohol consumption	n/a	n/a	n/a
ds002898	27	alcohol_notes		n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	alcohol_notes	twice a year 2std	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	alcohol_notes	a few times a year 3std	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	alcohol_notes	once per year	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	alcohol_notes	once a year half std	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	recreational_drugs	n/a	yes_no	2	True	Used recreational drugs in last 6 months	n/a	n/a	n/a
ds002898	27	recreational_drugs_specify	n/a	object	5	True	Description of recreational drugs used in last 6 months	n/a	n/a	n/a
ds002898	27	recreational_drugs_specify	marijuana every few months, DMA and Acid once or twice over a year ago	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	recreational_drugs_specify		n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	recreational_drugs_specify	marijuana once a week for 2 years 	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	recreational_drugs_specify	marijuana 1 per 2 weeks	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	recreational_drugs_specify	marijuana twice	n/a	0	False	n/a	n/a	n/a	n/a
ds002898	27	edinburgh_hand_r	n/a	int64	6	True	Edinburgh Handedness Inventory: right-hand	n/a	n/a	n/a
ds002898	27	edinburgh_hand_l	n/a	float64	6	True	Edinburgh Handedness Inventory: left-hand	n/a	n/a	n/a
ds002898	27	cesd_r	n/a	int64	15	True	R Centre for Epidemiological Studies Depression Inventory - Revised total score	n/a	n/a	n/a
ds002905	18	participant_id	n/a	object	18	True	n/a	nb:ParticipantID	n/a	n/a
ds002905	18	kept	n/a	object	2	True	Whether the participant's data is kept for fMRI analyses. The perfomance on the probe detection task (maintask) must be above 80% correct	n/a	n/a	n/a
ds002905	18	kept	ok	n/a	0	False	included	n/a	n/a	n/a
ds002905	18	kept	no	n/a	0	False	rejected	n/a	n/a	n/a
ds002912	19	participant_id	n/a	object	19	True	Unique ID	nb:ParticipantID	n/a	n/a
ds002912	19	sex	n/a	object	1	True	M or F	nb:Sex	n/a	n/a
ds002912	19	sex	m	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	age	n/a	int64	1	True	yy	n/a	n/a	n/a
ds002912	19	date_of_scan	n/a	int	1	True	yyyy-mm-dd	n/a	n/a	n/a
ds002912	19	institution_id	n/a	object	19	True	n/a	n/a	n/a	n/a
ds002912	19	institution_id	juntendoSkyra	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	chiba750	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	tokyoSkyra	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	ucl	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	juntendoAchieva	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	tokyoSigna2	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	mgh	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	tokyo	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	douglas	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	perform	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	poly	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	glen	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	juntendoPrisma	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	juntendo750w	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	tokyoSigna1	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	tokyo750w	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	oxfordFmrib	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	chibaIngenia	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	institution_id	unf	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	manufacturer	n/a	object	3	True	n/a	n/a	n/a	n/a
ds002912	19	manufacturer	GE	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	manufacturer	Siemens	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	manufacturer	Philips	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	manufacturers_model_name	n/a	object	8	True	n/a	n/a	n/a	n/a
ds002912	19	manufacturers_model_name	Prisma	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	manufacturers_model_name	Achieva	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	manufacturers_model_name	Ingenia	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	manufacturers_model_name	Trio	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	manufacturers_model_name	MR750	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	manufacturers_model_name	Signa	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	manufacturers_model_name	Skyra	n/a	0	False	n/a	n/a	n/a	n/a
ds002912	19	manufacturers_model_name	MR750w	n/a	0	False	n/a	n/a	n/a	n/a
ds002936	3	participant_id	n/a	object	3	True	Arbitrary ID of the participants	nb:ParticipantID	n/a	n/a
ds002936	3	Diagn	n/a	int64	1	True	The participant Diagnose, 1 means healthy control.	n/a	n/a	n/a
ds002936	3	Gender	n/a	int64	2	True	sex of the participant	nb:Sex	n/a	n/a
ds002936	3	Age	n/a	int64	2	True	age of the participant	n/a	n/a	n/a
ds002938	30	participant_id	n/a	object	30	True	n/a	nb:ParticipantID	n/a	n/a
ds002938	30	age	n/a	int64	12	True	n/a	n/a	n/a	n/a
ds002938	30	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds002938	30	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds002938	30	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds002938	30	group	n/a	object	1	True	n/a	n/a	n/a	n/a
ds002938	30	group	control	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	participant_id	n/a	object	19	True	Unique ID	nb:ParticipantID	n/a	n/a
ds002939	19	sex	n/a	object	1	True	M or F	nb:Sex	n/a	n/a
ds002939	19	sex	m	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	age	n/a	int64	1	True	yy	n/a	n/a	n/a
ds002939	19	date_of_scan	n/a	int	1	True	yyyy-mm-dd	n/a	n/a	n/a
ds002939	19	institution_id	n/a	object	19	True	n/a	n/a	n/a	n/a
ds002939	19	institution_id	juntendoSkyra	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	chiba750	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	tokyoSkyra	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	ucl	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	juntendoAchieva	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	tokyoSigna2	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	mgh	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	tokyo	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	douglas	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	perform	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	poly	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	glen	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	juntendoPrisma	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	juntendo750w	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	tokyoSigna1	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	tokyo750w	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	oxfordFmrib	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	chibaIngenia	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	institution_id	unf	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	manufacturer	n/a	object	3	True	n/a	n/a	n/a	n/a
ds002939	19	manufacturer	GE	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	manufacturer	Siemens	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	manufacturer	Philips	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	manufacturers_model_name	n/a	object	8	True	n/a	n/a	n/a	n/a
ds002939	19	manufacturers_model_name	Prisma	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	manufacturers_model_name	Achieva	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	manufacturers_model_name	Ingenia	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	manufacturers_model_name	Trio	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	manufacturers_model_name	MR750	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	manufacturers_model_name	Signa	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	manufacturers_model_name	Skyra	n/a	0	False	n/a	n/a	n/a	n/a
ds002939	19	manufacturers_model_name	MR750w	n/a	0	False	n/a	n/a	n/a	n/a
ds002940	24	participant_id	n/a	object	24	True	n/a	nb:ParticipantID	n/a	n/a
ds002940	24	group	n/a	int64	3	True	n/a	n/a	n/a	n/a
ds002940	24	impacts	n/a	int64	14	True	Number of head-to ball impacts from observation by research study team members	n/a	n/a	n/a
ds002940	24	SRC	n/a	int64	2	True	From self-report by athletes	n/a	n/a	n/a
ds002940	24	Dpre	n/a	float64	22	True	A unitless measure of response accuracy calculated by subtracting BX false alarm rate from the accuracy rate on AX trials	n/a	n/a	n/a
ds002940	24	Dpost	n/a	float64	22	True	A unitless measure of response accuracy calculated by subtracting BX false alarm rate from the accuracy rate on AX trials	n/a	n/a	n/a
ds002940	24	PBIpre	n/a	float64	15	True	A measure of accuracy (%) reprsenting a balance of interference between AY and BX trials; +PBI ~ proactive control / -PBI ~ reactive control.	n/a	n/a	n/a
ds002940	24	PBIpost	n/a	float64	17	True	A measure of accuracy (%) reprsenting a balance of interference between AY and BX trials; +PBI ~ proactive control / -PBI ~ reactive control.	n/a	n/a	n/a
ds002941	26	participant_id	n/a	object	26	True	n/a	nb:ParticipantID	n/a	n/a
ds002941	26	age	n/a	int64	10	True	Age at first study session	n/a	n/a	n/a
ds002982	19	participant_id	n/a	object	19	True	Unique ID	nb:ParticipantID	n/a	n/a
ds002982	19	sex	n/a	object	1	True	M or F	nb:Sex	n/a	n/a
ds002982	19	sex	m	n/a	0	False	n/a	n/a	n/a	n/a
ds002982	19	age	n/a	int64	1	True	yy	n/a	n/a	n/a
ds002982	19	date_of_scan	n/a	int	1	True	yyyy-mm-dd	n/a	n/a	n/a
ds002982	19	institution_id	n/a	object	19	True	n/a	n/a	n/a	n/a
ds002982	19	institution_id	juntendoSkyra	n/a	0	False	n/a	n/a	n/a	n/a
ds002982	19	institution_id	chiba750	n/a	0	False	n/a	n/a	n/a	n/a
ds002982	19	institution_id	tokyoSkyra	n/a	0	False	n/a	n/a	n/a	n/a
ds002982	19	institution_id	ucl	n/a	0	False	n/a	n/a	n/a	n/a
ds002982	19	institution_id	juntendoAchieva	n/a	0	False	n/a	n/a	n/a	n/a
ds002982	19	institution_id	tokyoSigna2	n/a	0	False	n/a	n/a	n/a	n/a
ds002982	19	institution_id	mgh	n/a	0	False	n/a	n/a	n/a	n/a
ds002982	19	institution_id	tokyo	n/a	0	False	n/a	n/a	n/a	n/a
ds002982	19	institution_id	douglas	n/a	0	False	n/a	n/a	n/a	n/a
ds002982	19	institution_id	perform	n/a	0	False	n/a	n/a	n/a	n/a
ds002982	19	institution_id	poly	n/a	0	False	n/a	n/a	n/a	n/a
ds002982	19	institution_id	glen	n/a	0	False	n/a	n/a	n/a	n/a
ds002982	19	institution_id	juntendoPrisma	n/a	0	False	n/a	n/a	n/a	n/a
ds002982	19	institution_id	juntendo750w	n/a	0	False	n/a	n/a	n/a	n/a
ds002982	19	institution_id	tokyoSigna1	n/a	0	False	n/a	n/a	n/a	n/a
