index	dataset	column	nb_rows	value	type	nb_levels	is_row	description	controlled_term	units	term_url	isPartOf	Decision	DropReason	Notes	Annotator
3666	ds002837	task	86	theusualsuspects	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3667	ds002842	participant_id	22	n/a	object	22	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
3668	ds002842	age	22	n/a	int64	12	TRUE	n/a	nb:Age	n/a	n/a		keep			
3669	ds002842	sex	22	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
3670	ds002842	sex	22	F	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
3671	ds002842	sex	22	M	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
3672	ds002842	speaker	22	n/a	object	1	TRUE	n/a	n/a	n/a	n/a		drop	model		
3673	ds002842	speaker	22	L2_speaker_of_German	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3674	ds002842	L1	22	n/a	object	1	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
3675	ds002842	L1	22	native_Italian_speaker	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	ambiguous		
3676	ds002842	Where_learnt_German	22	n/a	object	4	TRUE	n/a	n/a	n/a	n/a		drop	model		
3677	ds002842	Where_learnt_German	22	Both_Italy_German_speaking_country	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3678	ds002842	Where_learnt_German	22	German_speaking_country	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3679	ds002842	Where_learnt_German	22	Italy	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3680	ds002842	Where_learnt_German	22	Luxembourg	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3681	ds002842	How_long_learnt_German_years	22	n/a	nb:euro	15	TRUE	n/a	n/a	n/a	n/a		drop	model		
3682	ds002842	From_which_age	22	n/a	object	12	TRUE	n/a	n/a	n/a	n/a		drop	model		
3683	ds002842	Level	22	n/a	object	9	TRUE	n/a	n/a	n/a	n/a		drop	model		
3684	ds002842	Level	22	B2	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3685	ds002842	Level	22	B2.2	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3686	ds002842	Level	22	B2.2/C1	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3687	ds002842	Level	22	B2/C1	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3688	ds002842	Level	22	C1	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3689	ds002842	Level	22	C1+	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3690	ds002842	Level	22	C1/C2	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3691	ds002842	Level	22	good C1	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3692	ds002842	Level	22	unknown	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3693	ds002842	How_long_lived_inGerman_speaking_country_years	22	n/a	object	16	TRUE	n/a	n/a	n/a	n/a		drop	model		
3694	ds002842	From_which_age_lived_inGerman_speaking_country	22	n/a	int64	13	TRUE	n/a	n/a	n/a	n/a		drop	model		
3695	ds002843	participant_id	166	n/a	object	166	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
3696	ds002843	sex	166	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
3697	ds002843	sex	166	Female	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
3698	ds002843	sex	166	Male	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
3699	ds002843	age	166	n/a	int64	17	TRUE	n/a	nb:Age	n/a	n/a		keep			
3700	ds002843	Shipley	166	n/a	int64	34	TRUE	Shipley intelligence test	n/a	n/a	n/a		drop	vocabulary		
3701	ds002843	condition	166	n/a	object	3	TRUE	Intervention group trained using cognitive training software, Control group played online games, Unknown groups did not complete both sessions	n/a	n/a	n/a		drop	model		
3702	ds002843	condition	166	Control	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3703	ds002843	condition	166	Intervention	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3704	ds002843	condition	166	Unknown	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3705	ds002843	Education	166	n/a	object	5	TRUE	Highest completed education	n/a	n/a	n/a		drop	model		
3706	ds002843	Education	166	College graduate or beyond	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3707	ds002843	Education	166	Grade school	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3708	ds002843	Education	166	High school graduate or GED	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3709	ds002843	Education	166	Some college or technical school	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3710	ds002843	Education	166	Some high school	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3711	ds002848	participant_id	5	n/a	object	5	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
3712	ds002848	age	5	n/a	int64	5	TRUE	n/a	nb:Age	n/a	n/a		keep			
3713	ds002848	sex	5	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
3714	ds002848	sex	5	female	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
3715	ds002848	sex	5	male	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
3716	ds002862	participant_id	71	n/a	object	71	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
3717	ds002862	age	71	n/a	int64	4	TRUE	age of the participant	nb:Age	n/a	n/a		keep			
3718	ds002862	sex	71	n/a	object	2	TRUE	sex of the participant	nb:Sex	n/a	n/a		keep			
3719	ds002862	sex	71	F	n/a	0	FALSE	female	snomed:248152002	n/a	n/a		keep			
3720	ds002862	sex	71	M	n/a	0	FALSE	male	snomed:248153007	n/a	n/a		keep			
3721	ds002862	group	71	n/a	object	3	TRUE	group	nb:Diagnosis	n/a	n/a		keep			
3722	ds002862	group	71	DL	n/a	0	FALSE	Dyslexia	snomed:59770006	n/a	n/a		keep			
3723	ds002862	group	71	SpD	n/a	0	FALSE	Spelling Disorder	snomed:268738002	n/a	n/a		keep			
3724	ds002862	group	71	TD	n/a	0	FALSE	Control	purl:NCIT_C94342	n/a	n/a		keep			
3725	ds002872	participant_id	39	n/a	object	39	TRUE	anonymized, BIDS compatible identification	nb:ParticipantID	n/a	n/a		keep			
3726	ds002872	sex	39	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
3727	ds002872	sex	39	F	n/a	0	FALSE	Female	snomed:248152002	n/a	n/a		keep			
3728	ds002872	sex	39	M	n/a	0	FALSE	Male	snomed:248153007	n/a	n/a		keep			
3729	ds002872	age	39	n/a	int64	18	TRUE	Age of the subject at time of scan with 3 digits	nb:Age	n/a	n/a		keep			
3730	ds002878	participant_id	35	n/a	object	35	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
3731	ds002878	age	35	n/a	int64	16	TRUE	age of the participant	nb:Age	n/a	n/a		keep			
3732	ds002878	sex	35	n/a	object	1	TRUE	sex of the participant	nb:Sex	n/a	n/a		keep			
3733	ds002878	sex	35	F	n/a	0	FALSE	female	snomed:248152002	n/a	n/a		keep			
3734	ds002878	sex	35	M	n/a	0	FALSE	male	snomed:248153007	n/a	n/a		keep			
3735	ds002878	group	35	n/a	object	1	TRUE	membership of participant	n/a	n/a	n/a		drop	model		
3736	ds002878	group	35	soccer	n/a	0	FALSE	actively playing soccer for at least 10 years	n/a	n/a	n/a		drop	model		
3737	ds002878	svt	35	n/a	float64	27	TRUE	standardized video task in soccer	n/a	n/a	n/a		drop	vocabulary		
3738	ds002878	soccer_exp	35	n/a	int64	18	TRUE	soccer experience	n/a	n/a	n/a		drop	model		
3739	ds002879	participant_id	32	n/a	object	32	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
3740	ds002879	shifted_dob	32	n/a	datetime64[ns]	31	TRUE	Date of birth shifted randomly across subjects but consistantly within subjects to protect subject privacy	n/a	n/a	n/a		drop	model		
3741	ds002879	age	32	n/a	float64	30	TRUE	Age at first study session	nb:Age	n/a	n/a		keep			
3742	ds002879	sex	32	n/a	int64	2	TRUE	Sex of participants	nb:Sex	n/a	n/a		keep			
3743	ds002879	sex	32	1	n/a	0	FALSE	male	snomed:248153007	n/a	n/a		keep			
3744	ds002879	sex	32	2	n/a	0	FALSE	female	snomed:248152002	n/a	n/a		keep			
3745	ds002879	race	32	n/a	int64	3	TRUE	How would you describe yourself?	n/a	n/a	n/a		drop	model		
3746	ds002879	race	32	1	n/a	0	FALSE	American Indian or Alaskan Native	n/a	n/a	n/a		drop	model		
3747	ds002879	race	32	2	n/a	0	FALSE	Asian	n/a	n/a	n/a		drop	model		
3748	ds002879	race	32	3	n/a	0	FALSE	Black or African American	n/a	n/a	n/a		drop	model		
3749	ds002879	race	32	4	n/a	0	FALSE	Native Hawaiian or Other Pacific Islander	n/a	n/a	n/a		drop	model		
3750	ds002879	race	32	5	n/a	0	FALSE	White	n/a	n/a	n/a		drop	model		
3751	ds002879	race	32	6	n/a	0	FALSE	Other	n/a	n/a	n/a		drop	model		
3752	ds002879	ethnicity	32	n/a	int64	1	TRUE	Ethnicity of participants	n/a	n/a	n/a		drop	model		
3753	ds002879	ethnicity	32	1	n/a	0	FALSE	Hispanic or Latino	n/a	n/a	n/a		drop	model		
3754	ds002879	ethnicity	32	2	n/a	0	FALSE	Not Hispanic or Latino	n/a	n/a	n/a		drop	model		
3755	ds002879	WJ-III_WordID_StS	32	n/a	float64	18	TRUE	Woodcock Johnson III Tests of Achievement - Letter-Word Identification subtest standard score	n/a	n/a	n/a		drop	vocabulary		
3756	ds002879	WJ-III_WA_StS	32	n/a	float64	13	TRUE	Woodcock Johnson III Tests of Achievement - Word Attack subtest standard score	n/a	n/a	n/a		drop	vocabulary		
3757	ds002879	AANonWord_run-01_date	32	n/a	datetime64[ns]	26	TRUE	Shifted date of aquistion of AANonWord_run-01. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a		drop	model		
3758	ds002879	AANonWord_run-02_date	32	n/a	datetime64[ns]	26	TRUE	Shifted date of aquistion of AANonWord_run-02. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a		drop	model		
3759	ds002879	AAWord_run-01_date	32	n/a	datetime64[ns]	26	TRUE	AShifted date of aquistion of AAWord_run-01. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a		drop	model		
3760	ds002879	AAWord_run-02_date	32	n/a	datetime64[ns]	26	TRUE	Shifted date of aquistion of AAWord_run-02. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a		drop	model		
3761	ds002879	T1w_date	32	n/a	datetime64[ns]	32	TRUE	Shifted date of aquistion of T1w image	n/a	n/a	n/a		drop	model		
3762	ds002879	VVNonWord_run-01_date	32	n/a	datetime64[ns]	31	TRUE	Shifted date of aquistion of VVNonWord_run-01. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a		drop	model		
3763	ds002879	VVNonWord_run-02_date	32	n/a	datetime64[ns]	31	TRUE	Shifted date of aquistion of VVNonWord_run-02. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a		drop	model		
3764	ds002879	VVWord_run-01_date	32	n/a	datetime64[ns]	31	TRUE	Shifted date of aquistion of VVWord_run-01. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a		drop	model		
3765	ds002879	VVWord_run-02_date	32	n/a	datetime64[ns]	31	TRUE	Shifted date of aquistion of VVWord_run-02. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a		drop	model		
3766	ds002886	participant_id	56	n/a	object	56	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
3767	ds002886	age_ses-T1	56	n/a	float64	52	TRUE	n/a	nb:Age	n/a	n/a		keep			
3768	ds002886	age_ses-T2	56	n/a	float64	46	TRUE	n/a	n/a	n/a	n/a		drop	model		
3769	ds002886	sex	56	n/a	int64	2	TRUE	Sex of participants	nb:Sex	n/a	n/a		keep			
3770	ds002886	sex	56	1	n/a	0	FALSE	male	snomed:248153007	n/a	n/a		keep			
3771	ds002886	sex	56	2	n/a	0	FALSE	female	snomed:248152002	n/a	n/a		keep			
3772	ds002886	handedness	56	n/a	int64	1	TRUE	Left or Right-Handed	n/a	n/a	n/a		drop	model		
3773	ds002886	T1w_date	56	n/a	datetime64[ns]	55	TRUE	Shifted date of aquistion of T1w image	n/a	n/a	n/a		drop	model		
3774	ds002886	Syllogisms_run-01_date	56	n/a	datetime64[ns]	50	TRUE	Shifted date of aquistion of Syllogisms_run-01. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a		drop	model		
3775	ds002886	Syllogisms_run-02_date	56	n/a	datetime64[ns]	49	TRUE	Shifted date of aquistion of Syllogisms_run-02. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a		drop	model		
3776	ds002886	Transitive_run-01_date	56	n/a	datetime64[ns]	44	TRUE	Shifted date of aquistion of Transitive_run-01. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a		drop	model		
3777	ds002886	Transitive_run-02_date	56	n/a	datetime64[ns]	49	TRUE	Shifted date of aquistion of Transitive_run-02. Dates were shifted -365 to 0 days across subjects to protect privacy	n/a	n/a	n/a		drop	model		
3778	ds002886	race	56	n/a	float64	6	TRUE	How would you describe yourself?	n/a	n/a	n/a		drop	model		
3779	ds002886	race	56	1	n/a	0	FALSE	American Indian or Alaskan Native	n/a	n/a	n/a		drop	model		
3780	ds002886	race	56	2	n/a	0	FALSE	Asian	n/a	n/a	n/a		drop	model		
3781	ds002886	race	56	3	n/a	0	FALSE	Black or African American	n/a	n/a	n/a		drop	model		
3782	ds002886	race	56	4	n/a	0	FALSE	Native Hawaiian or Other Pacific Islander	n/a	n/a	n/a		drop	model		
3783	ds002886	race	56	5	n/a	0	FALSE	White	n/a	n/a	n/a		drop	model		
3784	ds002886	race	56	6	n/a	0	FALSE	Two or more races	n/a	n/a	n/a		drop	model		
3785	ds002886	race	56	7	n/a	0	FALSE	Other	n/a	n/a	n/a		drop	model		
3786	ds002886	race	56	2	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3787	ds002886	race	56	3	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3788	ds002886	race	56	4	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3789	ds002886	race	56	5	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3790	ds002886	race	56	6	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3791	ds002886	race	56	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3792	ds002886	ethnicity	56	n/a	int64	3	TRUE	Ethnicity of participants	n/a	n/a	n/a		drop	model		
3793	ds002886	ethnicity	56	1	n/a	0	FALSE	Hispanic or Latino	n/a	n/a	n/a		drop	model		
3794	ds002886	ethnicity	56	2	n/a	0	FALSE	Not Hispanic or Latino	n/a	n/a	n/a		drop	model		
3795	ds002886	ethnicity	56	3	n/a	0	FALSE	Unknown or not resported	n/a	n/a	n/a		drop	model		
3796	ds002894	participant_id	18	n/a	object	18	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
3797	ds002894	kept	18	n/a	object	2	TRUE	Whether the participant's data is kept for fMRI analyses. The perfomance on the probe detection task (maintask) must be above 80% correct	n/a	n/a	n/a		drop	model		
3798	ds002894	kept	18	no	n/a	0	FALSE	rejected	n/a	n/a	n/a		drop	model		
3799	ds002894	kept	18	ok	n/a	0	FALSE	included	n/a	n/a	n/a		drop	model		
3800	ds002896	participant_id	38	n/a	object	38	TRUE	ID in the bids architecture	nb:ParticipantID	n/a	n/a		keep			
3801	ds002896	AGE	38	n/a	int64	24	TRUE	AGE of participants in years	nb:Age	n/a	n/a		keep			
3802	ds002896	HEARING LOSS	38	n/a	int64	20	TRUE	Levels of hearing loss in all participants in decibels	n/a	n/a	n/a		drop	model		AD
3803	ds002896	THI	38	n/a	int64	13	TRUE	THI scores indicating severity of tinnitus	n/a	n/a	n/a		drop	vocabulary		
3804	ds002896	DURATION of TINNITUS	38	n/a	float64	12	TRUE	Duration of tinnitus since initial onset in years	n/a	n/a	n/a		drop	model		
3805	ds002896	CONTROLS	38	n/a	int64	2	TRUE	Non null indicates control participants	nb:Diagnosis	n/a	n/a		drop	coding		AD
3806	ds002896	TINNITUS PARTICIPANTS	38	n/a	int64	2	TRUE	Non null indicates tinnitus participants	n/a	n/a	n/a		drop	model		
3807	ds002898	participant_id	27	n/a	object	27	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
3808	ds002898	age	27	n/a	int64	6	TRUE	age of the participant	nb:Age	n/a	n/a		keep			
3809	ds002898	sex	27	n/a	object	2	TRUE	sex of the participant as reported by the participant	nb:Sex	n/a	n/a		keep			
3810	ds002898	sex	27	F	n/a	0	FALSE	female	snomed:248152002	n/a	n/a		keep			
3811	ds002898	sex	27	M	n/a	0	FALSE	male	snomed:248153007	n/a	n/a		keep			
3812	ds002898	handedness	27	n/a	object	1	TRUE	handedness of the participant as reported by the participant	n/a	n/a	n/a		drop	model		
3813	ds002898	handedness	27	L	n/a	0	FALSE	left	n/a	n/a	n/a		drop	model		
3814	ds002898	handedness	27	R	n/a	0	FALSE	right	n/a	n/a	n/a		drop	model		
3815	ds002898	education_years	27	n/a	int64	6	TRUE	years of education calculated as formal education of 6 months or more. Starts from the first year of primary/elementary school onwards. Note that Australian education system includes 13 years of school: 7 years primary/elementary 6 years high school.	n/a	n/a	n/a		drop	model		
3816	ds002898	education_specify	27	n/a	object	5	TRUE	the highest level of formal education completed (i.e., does not include uncompleted education or education currently undertaken). In Australia, 'technical school' is education undertaken in the TAFE/vocational education sector	n/a	n/a	n/a		drop	model		
3817	ds002898	education_specify	27	certificate III - technical school	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3818	ds002898	education_specify	27	diploma - technical school	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3819	ds002898	education_specify	27	french high school	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3820	ds002898	education_specify	27	high school	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3821	ds002898	education_specify	27	pre uni foundation year	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3822	ds002898	efl	27	n/a	yes_no	2	TRUE	English as first language	n/a	n/a	n/a		drop	model		
3823	ds002898	efl	27	no	n/a	0	FALSE	No	n/a	n/a	n/a		drop	model		
3824	ds002898	efl	27	yes	n/a	0	FALSE	Yes	n/a	n/a	n/a		drop	model		
3825	ds002898	first_language	27	n/a	object	8	TRUE	First language spoken	n/a	n/a	n/a		drop	model		
3826	ds002898	first_language	27	cantonese	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3827	ds002898	first_language	27	chinese	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3828	ds002898	first_language	27	french	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3829	ds002898	first_language	27	hindi	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3830	ds002898	first_language	27	indian dialect gujarati	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3831	ds002898	first_language	27	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3832	ds002898	first_language	27	russian	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3833	ds002898	first_language	27	tamil	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3834	ds002898	visual_impairment	27	n/a	yes_no	2	TRUE	any kind of vision impairment including wearing reading glasses (self reported)	nb:Diagnosis	n/a	n/a		keep			
3835	ds002898	visual_impairment	27	no	n/a	0	FALSE	No	nb:MissingValue	n/a	n/a		keep			
3836	ds002898	visual_impairment	27	yes	n/a	0	FALSE	Yes	snomed:397540003	n/a	n/a		keep			
3837	ds002898	visual_impairment_specify	27	n/a	object	6	TRUE	description of visual impairment	nb:Diagnosis	n/a	n/a		keep			
3838	ds002898	visual_impairment_specify	27	contact lenses	n/a	0	FALSE	n/a	snomed:397540003	n/a	n/a		keep			
3839	ds002898	visual_impairment_specify	27	difficulty with contrast at night	n/a	0	FALSE	n/a	snomed:397540003	n/a	n/a		keep			
3840	ds002898	visual_impairment_specify	27	glasses	n/a	0	FALSE	n/a	snomed:397540003	n/a	n/a		keep			
3841	ds002898	visual_impairment_specify	27	glasses long distance	n/a	0	FALSE	n/a	snomed:397540003	n/a	n/a		keep			
3842	ds002898	visual_impairment_specify	27	nan	n/a	0	FALSE	n/a	nb:MissingValue	n/a	n/a		keep			
3843	ds002898	visual_impairment_specify	27	reading glasses	n/a	0	FALSE	n/a	snomed:397540003	n/a	n/a		keep			
3844	ds002898	mental_illness_history	27	n/a	yes_no	2	TRUE	self report of whether the person has had a current or past Axis I psychiatric condition	nb:Diagnosis	n/a	n/a		keep			
3845	ds002898	mental_illness_history	27	no	n/a	0	FALSE	No	nb:MissingValue	n/a	n/a		keep			
3846	ds002898	mental_illness_history	27	yes	n/a	0	FALSE	Yes	snomed:74732009	n/a	n/a		keep		check	
3847	ds002898	mental_illness_history_specify	27	n/a	object	2	TRUE	diagnosis or treatment Whether the person has received a diagnosis for any Axis I psychiatric condition	nb:Diagnosis	n/a	n/a		keep			
3848	ds002898	mental_illness_history_specify	27	depressed period no diagnosis	n/a	0	FALSE	n/a	snomed:35489007	n/a	n/a		keep			
3849	ds002898	mental_illness_history_specify	27	nan	n/a	0	FALSE	n/a	nb:MissingValue	n/a	n/a		keep			
3850	ds002898	cardiovascular_disease	27	n/a	yes_no	1	TRUE	history of cadiovascular disease	nb:Diagnosis	n/a	n/a		keep			
3851	ds002898	cardiovascular_disease	27	no	n/a	0	FALSE	No	nb:MissingValue	n/a	n/a		keep			
3852	ds002898	cardiovascular_disease	27	yes	n/a	0	FALSE	Yes	snomed:49601007	n/a	n/a		keep			
3853	ds002898	diabetes	27	n/a	yes_no	1	TRUE	history of diabetes	nb:Diagnosis	n/a	n/a		keep			
3854	ds002898	diabetes	27	no	n/a	0	FALSE	No	nb:MissingValue	n/a	n/a		keep			
3855	ds002898	diabetes	27	yes	n/a	0	FALSE	Yes	snomed:73211009	n/a	n/a		keep			
3856	ds002898	regular_medication	27	n/a	yes_no	2	TRUE	Regular medication	n/a	n/a	n/a		drop	model		
3857	ds002898	regular_medication	27	no	n/a	0	FALSE	No	n/a	n/a	n/a		drop	model		
3858	ds002898	regular_medication	27	yes	n/a	0	FALSE	Yes	n/a	n/a	n/a		drop	model		
3859	ds002898	regular_medication_specify	27	n/a	object	4	TRUE	Description of regular medication	n/a	n/a	n/a		drop	model		
3860	ds002898	regular_medication_specify	27	fluxotide 100mg	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3861	ds002898	regular_medication_specify	27	iron	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3862	ds002898	regular_medication_specify	27	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3863	ds002898	regular_medication_specify	27	pill	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
3864	ds002898	current_smoker	27	n/a	yes_no	2	TRUE	Currently smoking	nb:Diagnosis	n/a	n/a		keep			
3865	ds002898	current_smoker	27	no	n/a	0	FALSE	No	nb:MissingValue	n/a	n/a		keep			
3866	ds002898	current_smoker	27	yes	n/a	0	FALSE	Yes	snomed:77176002	n/a	n/a		keep			
3867	ds002898	current_smoker_specify	27	n/a	object	3	TRUE	Description of current smoking habit	nb:Diagnosis	n/a	n/a		keep			
3868	ds002898	current_smoker_specify	27	nan	n/a	0	FALSE	n/a	nb:MissingValue	n/a	n/a		keep			
3869	ds002898	current_smoker_specify	27	once a month 2-3	n/a	0	FALSE	n/a	snomed:77176002	n/a	n/a		keep			
3870	ds002898	current_smoker_specify	27	yes 2-3 per day	n/a	0	FALSE	n/a	snomed:77176002	n/a	n/a		keep			
3871	ds002898	previous_smoker	27	n/a	yes_no	2	TRUE	Previous smoking	nb:Diagnosis	n/a	n/a		keep			
3872	ds002898	previous_smoker	27	no	n/a	0	FALSE	n/a	nb:MissingValue	n/a	n/a		keep			
3873	ds002898	previous_smoker	27	yes	n/a	0	FALSE	n/a	snomed:77176002	n/a	n/a		keep			
3874	ds002898	previous_smoker_specify	27	n/a	object	12	TRUE	Description of previous smoking habit	n/a	n/a	n/a		drop	model		
3875	ds002898	alcohol_consumption	27	n/a	yes_no	2	TRUE	Self report a lcohol consumption.	n/a	n/a	n/a		drop	model		
3876	ds002898	alcohol_consumption	27	no	n/a	0	FALSE	No	n/a	n/a	n/a		drop	model		
3877	ds002898	alcohol_consumption	27	yes	n/a	0	FALSE	Yes	n/a	n/a	n/a		drop	model		
3878	ds002898	alcolhol_drinking_days	27	n/a	float64	7	TRUE	Includes number of days per week/month the person drinks	n/a	n/a	n/a		drop	model		
3879	ds002898	alcohol_number_drinks	27	n/a	float64	8	TRUE	Number average number of standard drinks per drinking session	n/a	n/a	n/a		drop	model		
