dataset	nb_rows	column	type	nb_levels	description	controlled_term
ds003397	15	personal_history_mental_illness_ever_diagnosed	yes/no	2	Whether a family member had suspected or diagnosed mental illness	n/a
ds003397	15	personal_history_mental_illness_receive_treatment	yes/no	2	Whether the person diagnosed with mental illness disease received treatment	n/a
ds003397	15	family_history_mental_illness	yes/no	4	whether the participant has family history mental illness	n/a
ds003397	15	family_health_mental_illness_specify	object	5	diagnosis or treatment of the family member’s psychiatric condition	n/a
ds003397	15	personal_history_mental_illness_ever_diagnosed.1	yes/no	4	n/a	n/a
ds003397	15	family_history_dementia	yes/no	4	Whether a family member had suspected or diagnosed dementia	n/a
ds003397	15	family_history_dementia_specify	object	5	specify the family member had suspected or diagnosed dementia and the condition	n/a
ds003397	15	family_history_dementia_ever_diagnosed	object	4	Whether the family member had diagnosed dementia	n/a
ds003397	15	cardiovascular	yes/no	2	Whether the person has a current or previous cardiovascular condition	n/a
ds003397	15	diabetes	yes/no	2	Whether the person has a current or previous diabetes diagnosis	n/a
ds003397	15	current_tobacco	yes/no	4	Whether the person has tobacco currently	n/a
ds003397	15	current_tobacco_average_per_day	object	4	how many tobacco average per day	n/a
ds003397	15	ever_smoked	yes/no	4	whether the participant ever smoked	n/a
ds003397	15	ever_smoked_average	object	4	how many ever smoked in average	n/a
ds003397	15	ever_consumed_alcohol	yes/no	4	whether the participant ever consumed alcohol	n/a
ds003397	15	how_often	object	8	how often the person drinks	n/a
ds003397	15	standard_drinks_per_occasion	object	9	how many standard drinks per occasion	n/a
ds003397	15	recreational_drugs_last_6_months	yes/no	3	used recreational drugs in last 6 months	n/a
ds003397	15	drugs_specify	object	3	description of recreational drugs used in last 6 months	n/a
ds003397	15	drugs_how_often	object	3	how often the recreational drugs were used in last 6 months	n/a
ds003399	6	participant_id	object	6	name of the patient	nb:ParticipantID
ds003399	6	sex	object	2	gender of the patient (male/female/unknown)	n/a
ds003399	6	age	object	6	age of the patient during the session	n/a
ds003399	6	coverage	object	4	anatomical coverage of the electrodes	n/a
ds003399	6	side	object	2	side of the brain	n/a
ds003399	6	type iEEG	object	2	type of implantation	n/a
ds003399	6	type surgery	object	6	type of surgery	n/a
ds003399	6	lobe surgery	object	6	anatomical lobe of surgery 	n/a
ds003399	6	pathology	object	6	pathology	n/a
ds003399	6	engel 1 year	object	1	Engel epilepsy surgery outcome scale	n/a
ds003399	6	aed	yes/no	2	anti-epileptic drug status	n/a
ds003401	35	participant_id	object	35	Participant identifier	nb:ParticipantID
ds003401	35	age	int64	11	Age in years (TODO - verify) as in the initial session, might not be correct for other sessions	n/a
ds003401	35	sex	object	2	self-rated by participant, M for male/F for female (TODO: verify)	n/a
ds003401	35	group	object	1	(TODO: adjust - by default everyone is in control group)	n/a
ds003416	169	participant_id	object	97	subject identifier of the form c<cohort>s<subject>	nb:ParticipantID
ds003416	169	session_id	object	12	imaging session identifier of the form s<site (and scanner if applicable)>x<session>	n/a
ds003416	169	sex	object	2	sex of the participant as reported by the participant	n/a
ds003416	169	age	float64	45	age of the participant during the imaging session as reported by the participant	n/a
ds003416	169	handedness	object	4	handedness of the participant as reported by the participant	n/a
ds003419	47	participant_id	object	47	unique participant identifier	nb:ParticipantID
ds003419	47	group	int64	2	experimental group the participant belonged to. the intervention group(1) had the internvention between tp1 and tp2. the wait group between tp2 and tp3	n/a
ds003419	47	season	int64	2	he experiemnt was devided in two seasons	n/a
ds003419	47	age	int64	11	age of the participant at scanning date	n/a
ds003419	47	sex	object	2	sex of the participant as reported by the participant	n/a
ds003419	47	size	float64	23	size of the participant as reported by the participant	n/a
ds003419	47	weight	int64	22	weight of the participant as reported by the participant	n/a
ds003424	28	participant_id	object	28	n/a	nb:ParticipantID
ds003424	28	age	int64	16	n/a	n/a
ds003424	28	gender	int64	2	n/a	n/a
ds003424	28	BMI	float64	28	n/a	n/a
ds003424	28	grand_int_Su_CA_NaCl	float64	28	n/a	n/a
ds003424	28	grand_int_Su_CA_NaCl_Qu	float64	28	n/a	n/a
ds003424	28	F2F_run-01	float64	28	n/a	n/a
ds003424	28	F2F_run-02	float64	28	n/a	n/a
ds003424	28	F2F_run-03	float64	28	n/a	n/a
ds003424	28	F2F_run-04	float64	27	n/a	n/a
ds003424	28	TM_run-01	float64	24	n/a	n/a
ds003424	28	TM_run-02	float64	24	n/a	n/a
ds003424	28	TM_run-03	float64	24	n/a	n/a
ds003424	28	TM_run-04	float64	24	n/a	n/a
ds003425	13	participant_id	object	13	n/a	nb:ParticipantID
ds003425	13	Sex	object	2	n/a	n/a
ds003425	13	Age_Sess1	int64	8	n/a	n/a
ds003425	13	Days-bet-Sess	float64	8	n/a	n/a
ds003425	13	Age_Sess2	float64	9	n/a	n/a
ds003427	4	participant_id	object	4	n/a	nb:ParticipantID
ds003436	49	participant_id	object	49	Participant identifier	nb:ParticipantID
ds003436	49	age	int64	15	Age at time of testing	n/a
ds003436	49	sex	object	2	Biological sex of the participant	n/a
ds003436	49	A	float64	22	Agreeableness raw score	n/a
ds003436	49	E	float64	21	Extraversion raw score	n/a
ds003436	49	C	float64	24	Conscietiousness raw score	n/a
ds003436	49	N	float64	19	Neuroticism raw score	n/a
ds003436	49	O	float64	21	Openness to experience raw score	n/a
ds003436	49	IQ	int64	12	Abbreviated Raven test scores	n/a
ds003436	49	SOCIAL	float64	4	Accuracy for social animations	n/a
ds003436	49	RANDOM	float64	11	Accuracy for random animations	n/a
ds003452	13	participant_id	object	13	n/a	nb:ParticipantID
ds003452	13	age	float64	4	n/a	n/a
ds003452	13	sex	object	3	n/a	n/a
ds003453	39	participant_id	object	39	n/a	nb:ParticipantID
ds003453	39	sex	int64	2	n/a	n/a
ds003453	39	age	int64	20	n/a	n/a
ds003454	23	participant_id	object	23	n/a	nb:ParticipantID
ds003454	23	gender	object	2	Participant gender	n/a
ds003454	23	age	int64	12	Age at the time of scanning	n/a
ds003454	23	notes	object	4	Miscellaneous notes (missing data/runs, etc.)	n/a
ds003459	34	participant_id	object	34	n/a	nb:ParticipantID
ds003459	34	birthdate_shifted	datetime64[ns]	34	Shifted date of birth. Dates were randomly shifted -365 to 0 days and back 200 years across subjects to protect privacy.	n/a
ds003459	34	sex	int64	2	Sex of participant	n/a
ds003459	34	handedness	object	3	Left or Right-Handed	n/a
ds003459	34	yrs_education	float64	10	Total completed years of education	n/a
ds003459	34	first_lang	object	6	First aquired language	n/a
ds003459	34	a_date	datetime64[ns]	34	Shifted aquisition date of acq-a images. Dates were randomly shifted -365 to 0 days and back 200 years across subjects to protect privacy.	n/a
ds003459	34	b_date	datetime64[ns]	27	Shifted aquisition date of acq-b images. Dates were randomly shifted -365 to 0 days and back 200 years across subjects to protect privacy.	n/a
ds003459	34	c_date	datetime64[ns]	3	Shifted aquisition date of acq-c images. Dates were randomly shifted -365 to 0 days and back 200 years across subjects to protect privacy.	n/a
ds003464	18	participant_id	object	18	n/a	nb:ParticipantID
ds003464	18	session	int64	3	n/a	n/a
ds003464	18	genotype	object	1	n/a	n/a
ds003464	18	virus	object	2	n/a	n/a
ds003464	18	Experiment_Date	datetime64[ns]	8	n/a	n/a
ds003464	18	sex	object	2	n/a	n/a
ds003464	18	weight	float64	15	n/a	n/a
ds003464	18	delta_preference	float64	16	n/a	n/a
ds003465	55	participant_id	object	55	n/a	nb:ParticipantID
ds003465	55	age	float64	15	n/a	n/a
ds003465	55	sex	object	3	n/a	n/a
ds003466	21	participant_id	object	21	Participant identifier	nb:ParticipantID
ds003466	21	age	int64	10	Age in years (TODO - verify) as in the initial session, might not be correct for other sessions	n/a
ds003466	21	sex	object	2	self-rated by participant, M for male/F for female (TODO: verify)	n/a
ds003466	21	group	object	1	(TODO: adjust - by default everyone is in control group)	n/a
ds003468	27	participant_id	object	27	n/a	nb:ParticipantID
ds003468	27	Genotype	object	3	n/a	n/a
ds003468	27	Sex	object	2	n/a	n/a
ds003468	27	Weight (fcMRI Day 1)	float64	22	n/a	n/a
ds003469	81	participant_id	object	81	n/a	nb:ParticipantID
ds003469	81	age	int64	18	n/a	n/a
ds003469	81	sex	object	2	n/a	n/a
ds003470	22	participant_id	object	22	Unique participant identifier	nb:ParticipantID
ds003470	22	session_id	object	1	Description of the the column	n/a
ds003470	22	age	int64	10	Description of the the column	n/a
ds003470	22	sex	object	2	Description of the the column	n/a
ds003470	22	size	float64	19	Description of the the column	n/a
ds003470	22	weight	int64	16	Description of the the column	n/a
ds003487	25	participant_id	object	25	n/a	nb:ParticipantID
ds003487	25	age	int64	14	Age in years	n/a
ds003487	25	sex	object	2	self-rated by participant, M for male/F for female	n/a
ds003487	25	group	object	1	Group within the project the participant belongs to	n/a
ds003495	24	participant_id	object	24	n/a	nb:ParticipantID
ds003499	90	participant_id	object	90	n/a	nb:ParticipantID
ds003499	90	age	float64	90	n/a	n/a
ds003499	90	sex	object	2	n/a	n/a
ds003499	90	handedness	object	1	n/a	n/a
ds003500	38	participant_id	object	38	n/a	nb:ParticipantID
ds003500	38	birthdate_shifted	datetime64[ns]	37	Shifted date of birth. Dates were randomly shifted -365 to 0 days and back 200 years across subjects to protect privacy.	n/a
ds003500	38	sex	int64	2	Sex of participant	n/a
ds003500	38	adhd	int64	2	ADHD diagnosis of participant	n/a
ds003500	38	handedness	float64	12	Handedness laterality based on the Edinburgh Handedness Inventory	n/a
ds003500	38	a_date	datetime64[ns]	37	Shifted aquisition date of acq-a images. Dates were randomly shifted -365 to 0 days and back 200 years across subjects to protect privacy.	n/a
ds003500	38	b_date	datetime64[ns]	28	Shifted aquisition date of acq-b images. Dates were randomly shifted -365 to 0 days and back 200 years across subjects to protect privacy.	n/a
ds003505	20	participant_id	object	20	n/a	nb:ParticipantID
ds003505	20	sex	object	2	sex of the fetus	n/a
ds003505	20	age	int64	8	Gestational age	n/a
ds003507	21	participant_id	object	21	unique participant identifier	nb:ParticipantID
ds003507	21	sex	object	2	sex of the participant	n/a
ds003507	21	age	int64	8	age of the participant	n/a
ds003511	40	participant_id	object	40	n/a	nb:ParticipantID
ds003511	40	age	int64	12	n/a	n/a
ds003511	40	gender	object	2	Gender of each participant	n/a
ds003521	35	participant_id	object	35	n/a	nb:ParticipantID
ds003521	35	age	int64	4	n/a	n/a
ds003521	35	sex	object	2	n/a	n/a
ds003521	35	group	object	1	n/a	n/a
ds003524	13	participant_id	object	13	n/a	nb:ParticipantID
ds003524	13	age	int64	11	n/a	n/a
ds003524	13	sex	object	2	n/a	n/a
ds003524	13	group	object	1	n/a	n/a
ds003542	34	participant_id	object	34	n/a	nb:ParticipantID
ds003542	34	age	int64	22	age of the participant	n/a
ds003542	34	sex	object	2	sex of the participant as reported by the participant	n/a
ds003542	34	group	object	2	language proficiency group the participant belonged to	n/a
ds003542	34	L1	float64	5	Peformance on adapted Boston Naming Test in subject's native language (Spanish)	n/a
ds003542	34	Ln	float64	21	Peformance on adapted Boston Naming Test in subject's new language (Basque)	n/a
ds003545	24	participant_id	object	24	n/a	nb:ParticipantID
ds003545	24	age	int64	2	age of the participant	n/a
ds003545	24	sex	object	2	sex of the participant as reported by the participant	n/a
ds003545	24	scanner_model	int64	2	scanner model in which data was acquired (i.e. the scanner was upgraded during the study)	n/a
ds003545	24	L1_ses-01	int64	4	Peformance on adapted Boston Naming Test in subject's native language (Spanish) in the first session	n/a
ds003545	24	L1_ses-02	int64	3	Peformance on adapted Boston Naming Test in subject's native language (Spanish) in the second session	n/a
ds003545	24	Ln_ses-01	int64	14	Peformance on adapted Boston Naming Test in subject's new language (English) in the first session	n/a
ds003545	24	Ln_ses-02	int64	12	Peformance on adapted Boston Naming Test in subject's new language (English) in the second session	n/a
ds003548	1	participant_id	object	1	n/a	nb:ParticipantID
ds003548	1	education	float64	1	Education level, self-rated by participant	n/a
ds003548	1	bmi	float64	1	n/a	n/a
ds003550	38	participant_id	object	38	n/a	nb:ParticipantID
ds003550	38	age	float64	14	age of the participant	n/a
ds003550	38	sex	object	2	sex of the participant as reported by the participant	n/a
ds003550	38	handedness	object	2	handedness of the participant as reported by the participant	n/a
ds003553	19	participant_id	object	19	n/a	nb:ParticipantID
ds003553	19	age	float64	9	age of the participant	n/a
ds003553	19	sex	object	2	sex of the participant as reported by the participant	n/a
ds003553	19	handedness	object	2	handedness of the participant as reported by the participant	n/a
ds003554	41	participant_id	object	41	n/a	nb:ParticipantID
ds003554	41	age	float64	7	age of the participant	n/a
ds003554	41	sex	object	2	sex of the participant as reported by the participant	n/a
ds003554	41	handedness	object	3	handedness of the participant as reported by the participant	n/a
ds003568	51	participant_id	object	51	n/a	nb:ParticipantID
ds003568	51	participant_age	int64	8	n/a	n/a
ds003568	51	sex	object	2	n/a	n/a
ds003568	51	group	object	2	n/a	n/a
ds003569	25	participant_id	int64	25	n/a	nb:ParticipantID
ds003569	25	age	int64	8	age of participant	n/a
ds003569	25	sex	object	2	sex of participant	n/a
ds003569	25	tsa_rt	float64	25	participant's correct reaction time(ms) for TSA condition	n/a
ds003569	25	tsw_rt	float64	25	participant's correct reaction time(ms) for TSW condition	n/a
ds003569	25	rs_rt	float64	25	participant's correct reaction time(ms) for RS condition	n/a
ds003569	25	tsa_error	int64	5	participant's error rate(%) for TSA condition	n/a
ds003569	25	tsw_error	int64	8	participant's error rate(%) for TSW condition	n/a
ds003569	25	rs_error	int64	5	participant's error rate(%) for RS condition	n/a
ds003574	18	participant_id	object	18	Participant identifier	nb:ParticipantID
ds003574	18	group_won_game	object	2	subjects won at the face or the maze game at the end of the task sessions	n/a
ds003574	18	sub_reach_n3	yes/no	2	If yes, subjects reach until N3 sleep in the MRI. So the bold session sleep includes W, N1, N2 and N3 sleep stages, If no, subject reach until N2 sleep in the MRI. So the sleep bold session includes W, N1 and N2 sleep stages 	n/a
ds003574	18	age	int64	8	Age at time of testing	n/a
ds003574	18	sex	object	2	Biological sex of the participant	n/a
ds003574	18	memory_face_game	float64	17	memory for the FACE game, performance for the placement of face according to the original location	n/a
ds003574	18	memory_face_game_Z_score	float64	17	memory for the FACE game, Z-scored to allow comparision with the maze game	n/a
ds003574	18	memory_maze_game	int64	13	memory for the MAZE game, performances measured as the shortest map distance from the participant�s current location after 30 s to the starting (here goal) point	n/a
ds003574	18	memory_maze_game_Z_score	float64	13	memory for the MAZE game, Z-scored to allow comparision with the face game	n/a
ds003592	301	participant_id	object	301	n/a	nb:ParticipantID
ds003592	301	sex	object	3	sex of the participant	n/a
ds003592	301	site	int64	2	site of participant	n/a
ds003592	301	agegroup	object	2	age group of participant	n/a
ds003592	301	age	object	40	age of the participant	n/a
ds003592	301	education	float64	14	education of the participant	n/a
ds003592	301	openneuro	int64	2	exists in other openneuro dataset	n/a
ds003592	301	flair_slicediff	int64	2	discrepancy in FLAIR slices	n/a
ds003592	301	rest_voldiff	int64	2	discrepancy in rest volumes	n/a
ds003604	322	participant_id	object	322	n/a	nb:ParticipantID
ds003604	322	birthdate	datetime64[ns]	281	Date of birth randomly shifted from 0 to -365 days and year changed to 18-- to maintain anonymity. Shift amount is consistant within subjects but random accross subjects	n/a
