dataset	column	value	is_row	description	controlled_term	units
ds002647	exclude	0	False	n/a	n/a	n/a
ds002647	exclude	1	False	n/a	n/a	n/a
ds002655	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002655	sex	n/a	True	n/a	n/a	n/a
ds002655	sex	18	False	n/a	n/a	n/a
ds002655	sex	19	False	n/a	n/a	n/a
ds002655	sex	20	False	n/a	n/a	n/a
ds002655	sex	21	False	n/a	n/a	n/a
ds002655	sex	22	False	n/a	n/a	n/a
ds002655	sex	23	False	n/a	n/a	n/a
ds002655	sex	24	False	n/a	n/a	n/a
ds002655	sex	25	False	n/a	n/a	n/a
ds002655	sex	26	False	n/a	n/a	n/a
ds002655	sex	29	False	n/a	n/a	n/a
ds002655	sex	31	False	n/a	n/a	n/a
ds002655	age	n/a	True	n/a	n/a	n/a
ds002674	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002674	session_id	n/a	True	n/a	n/a	n/a
ds002674	poms_tension	n/a	True	n/a	n/a	n/a
ds002674	poms_tension	0	False	n/a	n/a	n/a
ds002674	poms_tension	1	False	n/a	n/a	n/a
ds002674	poms_tension	2	False	n/a	n/a	n/a
ds002674	poms_tension	3	False	n/a	n/a	n/a
ds002674	poms_tension	4	False	n/a	n/a	n/a
ds002674	poms_tension	5	False	n/a	n/a	n/a
ds002674	poms_tension	6	False	n/a	n/a	n/a
ds002674	poms_tension	7	False	n/a	n/a	n/a
ds002674	poms_tension	8	False	n/a	n/a	n/a
ds002674	poms_tension	11	False	n/a	n/a	n/a
ds002674	poms_tension	12	False	n/a	n/a	n/a
ds002674	poms_tension	13	False	n/a	n/a	n/a
ds002674	poms_tension	14	False	n/a	n/a	n/a
ds002674	poms_depression	n/a	True	n/a	n/a	n/a
ds002674	poms_depression	0	False	n/a	n/a	n/a
ds002674	poms_depression	1	False	n/a	n/a	n/a
ds002674	poms_depression	2	False	n/a	n/a	n/a
ds002674	poms_depression	4	False	n/a	n/a	n/a
ds002674	poms_depression	5	False	n/a	n/a	n/a
ds002674	poms_depression	21	False	n/a	n/a	n/a
ds002674	poms_depression	10	False	n/a	n/a	n/a
ds002674	poms_anger	n/a	True	n/a	n/a	n/a
ds002674	poms_anger	0	False	n/a	n/a	n/a
ds002674	poms_anger	1	False	n/a	n/a	n/a
ds002674	poms_anger	2	False	n/a	n/a	n/a
ds002674	poms_anger	3	False	n/a	n/a	n/a
ds002674	poms_anger	4	False	n/a	n/a	n/a
ds002674	poms_anger	6	False	n/a	n/a	n/a
ds002674	poms_anger	9	False	n/a	n/a	n/a
ds002674	poms_vigor	n/a	True	n/a	n/a	n/a
ds002674	poms_vigor	1	False	n/a	n/a	n/a
ds002674	poms_vigor	3	False	n/a	n/a	n/a
ds002674	poms_vigor	4	False	n/a	n/a	n/a
ds002674	poms_vigor	5	False	n/a	n/a	n/a
ds002674	poms_vigor	6	False	n/a	n/a	n/a
ds002674	poms_vigor	7	False	n/a	n/a	n/a
ds002674	poms_vigor	8	False	n/a	n/a	n/a
ds002674	poms_vigor	9	False	n/a	n/a	n/a
ds002674	poms_vigor	10	False	n/a	n/a	n/a
ds002674	poms_vigor	11	False	n/a	n/a	n/a
ds002674	poms_vigor	12	False	n/a	n/a	n/a
ds002674	poms_vigor	13	False	n/a	n/a	n/a
ds002674	poms_vigor	14	False	n/a	n/a	n/a
ds002674	poms_vigor	15	False	n/a	n/a	n/a
ds002674	poms_vigor	16	False	n/a	n/a	n/a
ds002674	poms_vigor	17	False	n/a	n/a	n/a
ds002674	poms_fatigue	n/a	True	n/a	n/a	n/a
ds002674	poms_fatigue	0	False	n/a	n/a	n/a
ds002674	poms_fatigue	1	False	n/a	n/a	n/a
ds002674	poms_fatigue	2	False	n/a	n/a	n/a
ds002674	poms_fatigue	3	False	n/a	n/a	n/a
ds002674	poms_fatigue	4	False	n/a	n/a	n/a
ds002674	poms_fatigue	5	False	n/a	n/a	n/a
ds002674	poms_fatigue	6	False	n/a	n/a	n/a
ds002674	poms_confusion	n/a	True	n/a	n/a	n/a
ds002674	poms_confusion	0	False	n/a	n/a	n/a
ds002674	poms_confusion	1	False	n/a	n/a	n/a
ds002674	poms_confusion	2	False	n/a	n/a	n/a
ds002674	poms_confusion	3	False	n/a	n/a	n/a
ds002674	poms_confusion	4	False	n/a	n/a	n/a
ds002674	poms_confusion	5	False	n/a	n/a	n/a
ds002674	poms_confusion	6	False	n/a	n/a	n/a
ds002674	poms_confusion	8	False	n/a	n/a	n/a
ds002674	poms_confusion	11	False	n/a	n/a	n/a
ds002674	psqi	n/a	True	n/a	n/a	n/a
ds002674	psqi	0	False	n/a	n/a	n/a
ds002674	psqi	1	False	n/a	n/a	n/a
ds002674	psqi	2	False	n/a	n/a	n/a
ds002674	psqi	3	False	n/a	n/a	n/a
ds002674	psqi	4	False	n/a	n/a	n/a
ds002674	psqi	5	False	n/a	n/a	n/a
ds002674	psqi	6	False	n/a	n/a	n/a
ds002674	psqi	8	False	n/a	n/a	n/a
ds002674	psqi	9	False	n/a	n/a	n/a
ds002674	state_anxiety	n/a	True	n/a	n/a	n/a
ds002674	state_anxiety	24	False	n/a	n/a	n/a
ds002674	state_anxiety	25	False	n/a	n/a	n/a
ds002674	state_anxiety	26	False	n/a	n/a	n/a
ds002674	state_anxiety	29	False	n/a	n/a	n/a
ds002674	state_anxiety	30	False	n/a	n/a	n/a
ds002674	state_anxiety	31	False	n/a	n/a	n/a
ds002674	state_anxiety	32	False	n/a	n/a	n/a
ds002674	state_anxiety	33	False	n/a	n/a	n/a
ds002674	state_anxiety	34	False	n/a	n/a	n/a
ds002674	state_anxiety	36	False	n/a	n/a	n/a
ds002674	state_anxiety	37	False	n/a	n/a	n/a
ds002674	state_anxiety	38	False	n/a	n/a	n/a
ds002674	state_anxiety	39	False	n/a	n/a	n/a
ds002674	state_anxiety	40	False	n/a	n/a	n/a
ds002674	state_anxiety	41	False	n/a	n/a	n/a
ds002674	state_anxiety	42	False	n/a	n/a	n/a
ds002674	state_anxiety	44	False	n/a	n/a	n/a
ds002674	state_anxiety	45	False	n/a	n/a	n/a
ds002674	state_anxiety	46	False	n/a	n/a	n/a
ds002674	state_anxiety	47	False	n/a	n/a	n/a
ds002674	state_anxiety	55	False	n/a	n/a	n/a
ds002674	state_anxiety	58	False	n/a	n/a	n/a
ds002674	state_anxiety	60	False	n/a	n/a	n/a
ds002674	perceived_stress	n/a	True	n/a	n/a	n/a
ds002674	perceived_stress	0	False	n/a	n/a	n/a
ds002674	perceived_stress	1	False	n/a	n/a	n/a
ds002674	perceived_stress	2	False	n/a	n/a	n/a
ds002674	perceived_stress	3	False	n/a	n/a	n/a
ds002674	perceived_stress	4	False	n/a	n/a	n/a
ds002674	perceived_stress	6	False	n/a	n/a	n/a
ds002674	perceived_stress	7	False	n/a	n/a	n/a
ds002674	perceived_stress	8	False	n/a	n/a	n/a
ds002674	perceived_stress	9	False	n/a	n/a	n/a
ds002674	perceived_stress	10	False	n/a	n/a	n/a
ds002674	perceived_stress	11	False	n/a	n/a	n/a
ds002674	perceived_stress	12	False	n/a	n/a	n/a
ds002674	perceived_stress	13	False	n/a	n/a	n/a
ds002674	perceived_stress	14	False	n/a	n/a	n/a
ds002674	perceived_stress	15	False	n/a	n/a	n/a
ds002674	perceived_stress	16	False	n/a	n/a	n/a
ds002674	perceived_stress	17	False	n/a	n/a	n/a
ds002674	perceived_stress	18	False	n/a	n/a	n/a
ds002674	perceived_stress	22	False	n/a	n/a	n/a
ds002674	perceived_stress	23	False	n/a	n/a	n/a
ds002674	perceived_stress	27	False	n/a	n/a	n/a
ds002674	total_calorie_intake	n/a	True	n/a	n/a	n/a
ds002683	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002683	age	n/a	True	n/a	n/a	n/a
ds002683	sex	n/a	True	n/a	n/a	n/a
ds002683	group	n/a	True	n/a	n/a	n/a
ds002684	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002684	age	n/a	True	n/a	n/a	n/a
ds002684	sex	n/a	True	n/a	n/a	n/a
ds002684	group	n/a	True	n/a	n/a	n/a
ds002685	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002685	age	n/a	True	n/a	n/a	n/a
ds002685	sex	n/a	True	n/a	n/a	n/a
ds002685	handedness score	n/a	True	n/a	n/a	n/a
ds002687	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002687	sex	n/a	True	Sex of participant	n/a	n/a
ds002687	sex	1	False	male	n/a	n/a
ds002687	sex	2	False	female	n/a	n/a
ds002687	sex	1	False	n/a	n/a	n/a
ds002687	sex	2	False	n/a	n/a	n/a
ds002687	race	n/a	True	How would you describe yourself?	n/a	n/a
ds002687	race	1	False	American Indian or Alaskan Native	n/a	n/a
ds002687	race	2	False	Asian	n/a	n/a
ds002687	race	3	False	Black or African American	n/a	n/a
ds002687	race	4	False	Native Hawaiian or Other Pacific Islander	n/a	n/a
ds002687	race	5	False	White	n/a	n/a
ds002687	race	6	False	Other	n/a	n/a
ds002687	ethnicity	n/a	True	Ethnicity of participants	n/a	n/a
ds002687	ethnicity	1	False	Hispanic or Latino	n/a	n/a
ds002687	ethnicity	2	False	Not Hispanic or Latino	n/a	n/a
ds002687	age	n/a	True	Age in years at imaging	n/a	n/a
ds002687	SLD_datetime	n/a	True	date and time of ses-T1_task-SLD, dates have been randomly shifted -365 to 0 days per subject to preserve anonymity, years shifted to 18XX to make date shifting transparent.	n/a	n/a
ds002687	SLI_datetime	n/a	True	date and time of ses-T1_task-SLI, dates have been randomly shifted -365 to 0 days per subject to preserve anonymity, years shifted to 18XX to make date shifting transparent.	n/a	n/a
ds002687	SSD_datetime	n/a	True	date and time of ses-T1_task-SSD, dates have been randomly shifted -365 to 0 days per subject to preserve anonymity, years shifted to 18XX to make date shifting transparent.	n/a	n/a
ds002687	SSI_datetime	n/a	True	date and time of ses-T1_task-SSI, dates have been randomly shifted -365 to 0 days per subject to preserve anonymity, years shifted to 18XX to make date shifting transparent.	n/a	n/a
ds002687	VLD_datetime	n/a	True	date and time of ses-T1_task-VLD, dates have been randomly shifted -365 to 0 days per subject to preserve anonymity, years shifted to 18XX to make date shifting transparent.	n/a	n/a
ds002687	VLI_datetime	n/a	True	date and time of ses-T1_task-VLI, dates have been randomly shifted -365 to 0 days per subject to preserve anonymity, years shifted to 18XX to make date shifting transparent.	n/a	n/a
ds002687	VSD_datetime	n/a	True	date and time of ses-T1_task-VSD, dates have been randomly shifted -365 to 0 days per subject to preserve anonymity, years shifted to 18XX to make date shifting transparent.	n/a	n/a
ds002687	VSI_datetime	n/a	True	date and time of ses-T1_task-VSI, dates have been randomly shifted -365 to 0 days per subject to preserve anonymity, years shifted to 18XX to make date shifting transparent.	n/a	n/a
ds002702	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002702	sex	n/a	True	participant sex	n/a	n/a
ds002702	sex	m	False	male	n/a	n/a
ds002702	sex	f	False	female	n/a	n/a
ds002711	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002711	sex	n/a	True	n/a	n/a	n/a
ds002711	age	n/a	True	n/a	n/a	n/a
ds002712	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002712	age	n/a	True	n/a	n/a	n/a
ds002712	sex	n/a	True	n/a	n/a	n/a
ds002712	group	n/a	True	n/a	n/a	n/a
ds002717	table1 codes,bids code,age,gender,group	n/a	True	n/a	n/a	n/a
ds002718	participant_id	n/a	True	Unique subject identifier	nb:ParticipantID	n/a
ds002718	age	n/a	True	Age of the subject	n/a	n/a
ds002718	gender	n/a	True	Sex of the subject	n/a	n/a
ds002718	gender	M	False	male	n/a	n/a
ds002718	gender	F	False	female	n/a	n/a
ds002725	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002725	age	n/a	True	n/a	n/a	n/a
ds002725	sex	n/a	True	n/a	n/a	n/a
ds002727	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002727	age	n/a	True	n/a	n/a	n/a
ds002727	sex	n/a	True	n/a	n/a	n/a
ds002731	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002731	age	n/a	True	n/a	n/a	n/a
ds002731	sex	n/a	True	n/a	n/a	n/a
ds002731	group	n/a	True	n/a	n/a	n/a
ds002732	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002732	sex	n/a	True	n/a	n/a	n/a
ds002732	age	n/a	True	n/a	n/a	n/a
ds002737	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002737	age	n/a	True	n/a	n/a	n/a
ds002737	sex	n/a	True	n/a	n/a	n/a
ds002741	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002741	analysis_id	n/a	True	n/a	n/a	n/a
ds002741	handedness	n/a	True	n/a	n/a	n/a
ds002743	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002743	age	n/a	True	n/a	n/a	n/a
ds002743	sex	n/a	True	n/a	n/a	n/a
ds002748	participant_id	n/a	True	Unique participant identifier	nb:ParticipantID	n/a
ds002748	age	n/a	True	Age of the participant	n/a	n/a
ds002748	gender	n/a	True	Sex of the participant	n/a	n/a
ds002748	gender	M	False	male	n/a	n/a
ds002748	gender	F	False	female	n/a	n/a
ds002748	group	n/a	True	Experimental group	n/a	n/a
ds002748	group	depr	False	patients with depression	n/a	n/a
ds002748	group	control	False	healthy volunteers	n/a	n/a
ds002748	IQ_Raven	n/a	True	IQ scores on Raven's Progressive Matrices	n/a	n/a
ds002748	ICD-10	n/a	True	International Statistical Classification of Diseases and Related Health Problems 10th Revision	n/a	n/a
ds002748	ICD-10	F32.0	False	Mild depressive episode	n/a	n/a
ds002748	ICD-10	F32.1	False	Moderate depressive episode	n/a	n/a
ds002748	ICD-10	F34.1	False	Dysthymia	n/a	n/a
ds002748	ICD-10	F34.9	False	Persistent mood disorder, unspecified	n/a	n/a
ds002748	MADRS	n/a	True	Montgomery-Asberg Depression Rating Scale	n/a	n/a
ds002748	Zung_SDS	n/a	True	Zung Self-Rating Depression Scale	n/a	n/a
ds002748	BDI	n/a	True	Beck Depression Inventory	n/a	n/a
ds002748	HADS-anx	n/a	True	The Hospital Anxiety and Depression Scale - anxiety	n/a	n/a
ds002748	HADS-depr	n/a	True	The Hospital Anxiety and Depression Scale - depression	n/a	n/a
ds002748	MC-SDS	n/a	True	Marlowe–Crowne Social Desirability Scale	n/a	n/a
ds002748	TAS-26	n/a	True	Toronto Alexithymia Scale	n/a	n/a
ds002748	ECR-avoid	n/a	True	Experiences in Close Relationship Scale - avoidance	n/a	n/a
ds002748	ECR-anx	n/a	True	Experiences in Close Relationship Scale - anxiety	n/a	n/a
ds002748	RRS-sum	n/a	True	The ruminative response scale - sum	n/a	n/a
ds002748	RRS-reflection	n/a	True	The ruminative response scale - reflection	n/a	n/a
ds002748	RRS-brooding	n/a	True	The ruminative response scale - brooding	n/a	n/a
ds002748	RRS-depr	n/a	True	The ruminative response scale - depression	n/a	n/a
ds002748	Edinburgh	n/a	True	Edinburgh Handedness Inventory	n/a	n/a
ds002749	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002749	age	n/a	True	n/a	n/a	n/a
ds002749	sex	n/a	True	n/a	n/a	n/a
ds002749	group	n/a	True	n/a	n/a	n/a
ds002750	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002750	sex	n/a	True	n/a	n/a	n/a
ds002750	age	n/a	True	n/a	n/a	n/a
ds002773	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002773	age	n/a	True	n/a	n/a	n/a
ds002773	sex	n/a	True	n/a	n/a	n/a
ds002773	group	n/a	True	n/a	n/a	n/a
ds002776	participant_id	n/a	True	assigned participant-id	nb:ParticipantID	n/a
ds002776	age	n/a	True	age of the participant	n/a	n/a
ds002776	sex	n/a	True	participant sex	n/a	n/a
ds002776	sex	M	False	male	n/a	n/a
ds002776	sex	F	False	female	n/a	n/a
ds002776	group	n/a	True	assigned group	n/a	n/a
ds002776	group	1	False	group1	n/a	n/a
ds002776	group	2	False	group2	n/a	n/a
ds002776	group	1	False	n/a	n/a	n/a
ds002776	group	2	False	n/a	n/a	n/a
ds002785	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002785	age	n/a	True	Age of participant in years	n/a	n/a
ds002785	sex	n/a	True	(Self-reported) biological sex of participant	n/a	n/a
ds002785	sex	M	False	male	n/a	n/a
ds002785	sex	F	False	female	n/a	n/a
ds002785	BMI	n/a	True	n/a	n/a	n/a
ds002785	handedness	n/a	True	Whether someone is left-handed, right-handed, or ambidextrous	n/a	n/a
ds002785	handedness	left	False	Left-handed	n/a	n/a
ds002785	handedness	right	False	Right-handed	n/a	n/a
ds002785	handedness	ambidextrous	False	Ambidextrous	n/a	n/a
ds002785	education_category	n/a	True	Usniversity category	n/a	n/a
ds002785	education_category	academic	False	Enrolled at an academic university	n/a	n/a
ds002785	education_category	applied	False	Enrolled at a university of applied sciences	n/a	n/a
ds002785	religious_now	n/a	True	Whether the subject considered him/herself religious or not	n/a	n/a
ds002785	religious_now	no	False	No religious affiliation	n/a	n/a
ds002785	religious_now	yes	False	Considers him/herself to be religous	n/a	n/a
ds002785	raven_score	n/a	True	Score on Raven's Progressive Matrices test (duration: 30 min)	n/a	n/a
ds002785	NEO_N	n/a	True	Score on the Neuroticism scale of the NEO-FFI	n/a	n/a
ds002785	NEO_N	13	False	n/a	n/a	n/a
ds002785	NEO_N	15	False	n/a	n/a	n/a
ds002785	NEO_N	16	False	n/a	n/a	n/a
ds002785	NEO_N	17	False	n/a	n/a	n/a
ds002785	NEO_N	18	False	n/a	n/a	n/a
ds002785	NEO_N	19	False	n/a	n/a	n/a
ds002785	NEO_N	20	False	n/a	n/a	n/a
ds002785	NEO_N	21	False	n/a	n/a	n/a
ds002785	NEO_N	22	False	n/a	n/a	n/a
ds002785	NEO_N	23	False	n/a	n/a	n/a
ds002785	NEO_N	24	False	n/a	n/a	n/a
ds002785	NEO_N	25	False	n/a	n/a	n/a
ds002785	NEO_N	26	False	n/a	n/a	n/a
ds002785	NEO_N	27	False	n/a	n/a	n/a
ds002785	NEO_N	28	False	n/a	n/a	n/a
ds002785	NEO_N	29	False	n/a	n/a	n/a
ds002785	NEO_N	30	False	n/a	n/a	n/a
ds002785	NEO_N	31	False	n/a	n/a	n/a
ds002785	NEO_N	32	False	n/a	n/a	n/a
ds002785	NEO_N	33	False	n/a	n/a	n/a
ds002785	NEO_N	34	False	n/a	n/a	n/a
ds002785	NEO_N	35	False	n/a	n/a	n/a
ds002785	NEO_N	36	False	n/a	n/a	n/a
ds002785	NEO_N	37	False	n/a	n/a	n/a
ds002785	NEO_N	38	False	n/a	n/a	n/a
ds002785	NEO_N	39	False	n/a	n/a	n/a
ds002785	NEO_N	40	False	n/a	n/a	n/a
ds002785	NEO_N	41	False	n/a	n/a	n/a
ds002785	NEO_N	42	False	n/a	n/a	n/a
ds002785	NEO_N	43	False	n/a	n/a	n/a
ds002785	NEO_N	44	False	n/a	n/a	n/a
ds002785	NEO_N	45	False	n/a	n/a	n/a
ds002785	NEO_N	46	False	n/a	n/a	n/a
ds002785	NEO_N	47	False	n/a	n/a	n/a
ds002785	NEO_N	48	False	n/a	n/a	n/a
ds002785	NEO_N	52	False	n/a	n/a	n/a
ds002785	NEO_N	54	False	n/a	n/a	n/a
ds002785	NEO_N	58	False	n/a	n/a	n/a
ds002785	NEO_E	n/a	True	Score on the Extraversion scale of the NEO-FFI	n/a	n/a
ds002785	NEO_E	31	False	n/a	n/a	n/a
ds002785	NEO_E	33	False	n/a	n/a	n/a
ds002785	NEO_E	34	False	n/a	n/a	n/a
ds002785	NEO_E	35	False	n/a	n/a	n/a
ds002785	NEO_E	36	False	n/a	n/a	n/a
ds002785	NEO_E	37	False	n/a	n/a	n/a
ds002785	NEO_E	38	False	n/a	n/a	n/a
ds002785	NEO_E	39	False	n/a	n/a	n/a
ds002785	NEO_E	40	False	n/a	n/a	n/a
ds002785	NEO_E	41	False	n/a	n/a	n/a
ds002785	NEO_E	42	False	n/a	n/a	n/a
ds002785	NEO_E	43	False	n/a	n/a	n/a
ds002785	NEO_E	44	False	n/a	n/a	n/a
ds002785	NEO_E	45	False	n/a	n/a	n/a
ds002785	NEO_E	46	False	n/a	n/a	n/a
ds002785	NEO_E	47	False	n/a	n/a	n/a
ds002785	NEO_E	48	False	n/a	n/a	n/a
ds002785	NEO_E	49	False	n/a	n/a	n/a
ds002785	NEO_E	50	False	n/a	n/a	n/a
ds002785	NEO_E	51	False	n/a	n/a	n/a
ds002785	NEO_E	52	False	n/a	n/a	n/a
ds002785	NEO_E	53	False	n/a	n/a	n/a
ds002785	NEO_E	54	False	n/a	n/a	n/a
ds002785	NEO_E	55	False	n/a	n/a	n/a
ds002785	NEO_E	56	False	n/a	n/a	n/a
ds002785	NEO_O	n/a	True	Score on the Openness scale of the NEO-FFI	n/a	n/a
ds002785	NEO_O	28	False	n/a	n/a	n/a
ds002785	NEO_O	29	False	n/a	n/a	n/a
ds002785	NEO_O	30	False	n/a	n/a	n/a
ds002785	NEO_O	31	False	n/a	n/a	n/a
ds002785	NEO_O	32	False	n/a	n/a	n/a
ds002785	NEO_O	33	False	n/a	n/a	n/a
ds002785	NEO_O	34	False	n/a	n/a	n/a
ds002785	NEO_O	35	False	n/a	n/a	n/a
ds002785	NEO_O	36	False	n/a	n/a	n/a
ds002785	NEO_O	37	False	n/a	n/a	n/a
ds002785	NEO_O	38	False	n/a	n/a	n/a
ds002785	NEO_O	39	False	n/a	n/a	n/a
ds002785	NEO_O	40	False	n/a	n/a	n/a
ds002785	NEO_O	41	False	n/a	n/a	n/a
ds002785	NEO_O	42	False	n/a	n/a	n/a
ds002785	NEO_O	43	False	n/a	n/a	n/a
ds002785	NEO_O	44	False	n/a	n/a	n/a
ds002785	NEO_O	45	False	n/a	n/a	n/a
ds002785	NEO_O	46	False	n/a	n/a	n/a
ds002785	NEO_O	47	False	n/a	n/a	n/a
ds002785	NEO_O	48	False	n/a	n/a	n/a
ds002785	NEO_O	49	False	n/a	n/a	n/a
ds002785	NEO_O	50	False	n/a	n/a	n/a
ds002785	NEO_O	51	False	n/a	n/a	n/a
ds002785	NEO_O	52	False	n/a	n/a	n/a
ds002785	NEO_O	53	False	n/a	n/a	n/a
ds002785	NEO_O	54	False	n/a	n/a	n/a
ds002785	NEO_O	55	False	n/a	n/a	n/a
ds002785	NEO_O	56	False	n/a	n/a	n/a
ds002785	NEO_O	58	False	n/a	n/a	n/a
ds002785	NEO_A	n/a	True	Score on the Agreeableness scale of the NEO-FFI	n/a	n/a
ds002785	NEO_A	27	False	n/a	n/a	n/a
ds002785	NEO_A	32	False	n/a	n/a	n/a
ds002785	NEO_A	34	False	n/a	n/a	n/a
ds002785	NEO_A	35	False	n/a	n/a	n/a
ds002785	NEO_A	36	False	n/a	n/a	n/a
ds002785	NEO_A	37	False	n/a	n/a	n/a
ds002785	NEO_A	38	False	n/a	n/a	n/a
ds002785	NEO_A	39	False	n/a	n/a	n/a
ds002785	NEO_A	40	False	n/a	n/a	n/a
ds002785	NEO_A	41	False	n/a	n/a	n/a
ds002785	NEO_A	42	False	n/a	n/a	n/a
ds002785	NEO_A	43	False	n/a	n/a	n/a
ds002785	NEO_A	44	False	n/a	n/a	n/a
ds002785	NEO_A	45	False	n/a	n/a	n/a
ds002785	NEO_A	46	False	n/a	n/a	n/a
ds002785	NEO_A	47	False	n/a	n/a	n/a
ds002785	NEO_A	48	False	n/a	n/a	n/a
ds002785	NEO_A	49	False	n/a	n/a	n/a
ds002785	NEO_A	50	False	n/a	n/a	n/a
ds002785	NEO_A	51	False	n/a	n/a	n/a
ds002785	NEO_A	52	False	n/a	n/a	n/a
ds002785	NEO_A	53	False	n/a	n/a	n/a
ds002785	NEO_A	54	False	n/a	n/a	n/a
ds002785	NEO_A	55	False	n/a	n/a	n/a
ds002785	NEO_A	56	False	n/a	n/a	n/a
ds002785	NEO_C	n/a	True	Score on the Conscientiousness scale of the NEO-FFI	n/a	n/a
ds002785	NEO_C	22	False	n/a	n/a	n/a
ds002785	NEO_C	27	False	n/a	n/a	n/a
ds002785	NEO_C	30	False	n/a	n/a	n/a
ds002785	NEO_C	31	False	n/a	n/a	n/a
ds002785	NEO_C	32	False	n/a	n/a	n/a
ds002785	NEO_C	33	False	n/a	n/a	n/a
ds002785	NEO_C	34	False	n/a	n/a	n/a
ds002785	NEO_C	35	False	n/a	n/a	n/a
ds002785	NEO_C	36	False	n/a	n/a	n/a
ds002785	NEO_C	37	False	n/a	n/a	n/a
ds002785	NEO_C	38	False	n/a	n/a	n/a
ds002785	NEO_C	39	False	n/a	n/a	n/a
ds002785	NEO_C	40	False	n/a	n/a	n/a
ds002785	NEO_C	41	False	n/a	n/a	n/a
ds002785	NEO_C	42	False	n/a	n/a	n/a
ds002785	NEO_C	43	False	n/a	n/a	n/a
ds002785	NEO_C	44	False	n/a	n/a	n/a
ds002785	NEO_C	45	False	n/a	n/a	n/a
ds002785	NEO_C	46	False	n/a	n/a	n/a
ds002785	NEO_C	47	False	n/a	n/a	n/a
ds002785	NEO_C	48	False	n/a	n/a	n/a
ds002785	NEO_C	49	False	n/a	n/a	n/a
ds002785	NEO_C	50	False	n/a	n/a	n/a
ds002785	NEO_C	51	False	n/a	n/a	n/a
ds002785	NEO_C	52	False	n/a	n/a	n/a
ds002785	NEO_C	53	False	n/a	n/a	n/a
ds002785	NEO_C	54	False	n/a	n/a	n/a
ds002785	NEO_C	55	False	n/a	n/a	n/a
ds002785	NEO_C	56	False	n/a	n/a	n/a
ds002785	NEO_C	58	False	n/a	n/a	n/a
ds002785	NEO_C	59	False	n/a	n/a	n/a
ds002790	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds002790	age	n/a	True	Age of participant in years	n/a	n/a
